ObjectID,GlobalID,Monitoring Date,Monitor Names,Vernal Pool?,Vernal Pool Name or Number,Vernal Pool Axis,Project Site,Unlisted Project Site,Lagoon Transect Name/Number,Unlisted Lagoon Transect Name/Number,NCOS Transect Name/Number,NP Transect Name/Number,Unlisted NP Transect Name/Number,Transect Name/Number,Total Transect Length,Transect Start Time,Transect Finish Time,Transect Notes,Transect Distance of Quadrat,Side of Transect (Left or Right),Vernal Pool Zone,Quadrat Notes (Optional),Percent Bare Ground,Percent Natural Thatch,Percent Mowed/Trimmed Thatch,Thatch Notes (Optional),Count of Native Species,Sum of Native Cover,Count of Non-Native Species,Sum of Non-Native Cover,Count of Unknown Species,Sum of Unknown Cover,Sum of Thatch,Sum of Other Cover,Bare Ground,SUM of ALL COVER,CreationDate,Creator,EditDate,Editor,x,y
75,2f49ad9f-c0c5-4206-b6eb-a20c25e3826b,5/12/2021 7:00:00 PM,"Johnny A, Oliver F",yes,4,,ncos,,,,,,,,38,10:27,,,32,Left,bottom,,55,4,0,,3,40,1,1,0,0,4,0,55,100,5/17/2021 10:40:42 PM,ccber_user,5/17/2021 10:40:42 PM,ccber_user,0,0
76,97096b70-7089-45ff-bd50-476634f86b21,5/12/2021 7:00:00 PM,"Johnny A, Oliver F",yes,4,,ncos,,,,,,,,38,10:27,,,34,Right,transition,,61,3,0,,5,28,3,8,0,0,3,0,61,100,5/17/2021 10:40:42 PM,ccber_user,5/17/2021 10:40:42 PM,ccber_user,0,0
77,9b407feb-84c9-4b07-9f9d-a01b167399fd,5/12/2021 7:00:00 PM,"Johnny A, Oliver F",yes,4,,ncos,,,,,,,,38,10:27,,,36,Right,,,44,12,0,,5,20,11,14,0,0,12,10,44,100,5/17/2021 10:40:43 PM,ccber_user,5/17/2021 10:40:43 PM,ccber_user,0,0
78,b307760b-b9fd-48aa-9fc9-c1474c7b0d93,5/12/2021 7:00:00 PM,"Oliver F, Johnny A",yes,4,,ncos,,,,,,,,38,,,Photo at 38 m,38,Right,edge,,26,7,0,,3,5,8,27,0,0,7,35,26,100,5/17/2021 10:40:45 PM,ccber_user,5/17/2021 10:40:45 PM,ccber_user,0,0
79,7e75e9bb-d6a8-466a-aebb-84973f4f93a4,5/12/2021 7:00:00 PM,"Johnny A, Oliver F",yes,5,major,ncos,,,,,,,,30,15:45,,,0,Left,edge,,67,3,0,,2,2,6,13,0,0,3,15,67,100,5/17/2021 10:40:46 PM,ccber_user,5/17/2021 10:40:46 PM,ccber_user,0,0
80,4e51bc2c-0d5c-4a81-80c7-d8baf394a392,5/12/2021 7:00:00 PM,"Johnny A, Oliver F",yes,5,,ncos,,,,,,,,30,15:45,,,2,Right,edge,,70,5,0,,3,3,5,5,0,0,5,17,70,100,5/17/2021 10:40:47 PM,ccber_user,5/17/2021 10:40:47 PM,ccber_user,0,0
81,62228d5e-a1b3-408b-83f9-c195baa16232,5/12/2021 7:00:00 PM,"Johnny A, Oliver F",no,5,major,ncos,,,,,,,,30,15:45,,,4,Left,edge,,21,5,0,,3,7,11,32,0,0,5,35,21,100,5/17/2021 10:40:48 PM,ccber_user,5/17/2021 10:40:48 PM,ccber_user,0,0
82,160fad48-7d71-4763-9680-29fd6bde27f1,5/12/2021 7:00:00 PM,"Johnny A, Oliver F",yes,5,,ncos,,,,,,,,30,15:45,,,6,Right,transition,,62,7,0,,5,12,7,19,0,0,7,0,62,100,5/17/2021 10:40:48 PM,ccber_user,5/17/2021 10:40:48 PM,ccber_user,0,0
83,6e84d881-dd72-4a2b-86a5-7b59a01026bb,5/12/2021 7:00:00 PM,"Johnny A, Oliver F",yes,5,,ncos,,,,,,,,30,15:45,,,0,Left,bottom,,57,5,0,,5,25,7,13,0,0,5,0,57,100,5/17/2021 10:40:49 PM,ccber_user,5/17/2021 10:40:49 PM,ccber_user,0,0
84,772a2a8c-caff-4ead-9855-4a004aa3f504,5/13/2021 7:00:00 PM,"Johnny A, Ian",yes,3,major,ncos,,,,,,,,54,,,,54,Left,edge,,17,25,0,,5,28,6,31,0,0,25,0,17,101,5/17/2021 10:40:50 PM,ccber_user,5/17/2021 10:40:50 PM,ccber_user,0,0
85,44c209d1-8f62-43b0-a79b-1af0bcd277d0,5/13/2021 7:00:00 PM,"Johnny A, Ian S",yes,5,major,ncos,,,,,,,,30,,,,10,Right,bottom,,67,12,0,,3,16,4,11,0,0,12,0,67,106,5/17/2021 10:40:51 PM,ccber_user,5/17/2021 10:40:51 PM,ccber_user,0,0
86,94964b6b-dce9-43e1-a393-67266bc2f111,5/13/2021 7:00:00 PM,"Johnny A, Ian S",yes,5,major,ncos,,,,,,,,30,,,,12,Left,bottom,,83,2,0,,3,12,3,3,0,0,2,0,83,100,5/17/2021 10:40:52 PM,ccber_user,5/17/2021 10:40:52 PM,ccber_user,0,0
87,262d2740-c092-48ef-a93f-e6d0471107e5,5/13/2021 7:00:00 PM,"Johnny A, Ian S",yes,5,major,ncos,,,,,,,,30,,,,14,Right,bottom,,88,0,0,,1,2,0,0,0,0,0,10,88,100,5/17/2021 10:40:53 PM,ccber_user,5/17/2021 10:40:53 PM,ccber_user,0,0
88,6b428c09-5066-4df4-bce9-3e52db70764b,5/13/2021 7:00:00 PM,"Johnny A, Ian S",yes,5,major,ncos,,,,,,,,30,,,,16,Left,bottom,,97,1,0,,0,0,1,1,0,0,1,2,97,101,5/17/2021 10:40:54 PM,ccber_user,5/17/2021 10:40:54 PM,ccber_user,0,0
89,f072b7ac-02fa-4dac-8056-700875469e16,5/13/2021 7:00:00 PM,"Johnny A, Ian S",yes,5,major,ncos,,,,,,,,30,,,,18,Right,bottom,,93,1,0,,2,3,0,0,0,0,1,4,93,101,5/17/2021 10:40:54 PM,ccber_user,5/17/2021 10:40:54 PM,ccber_user,0,0
90,9548edbc-e47c-4f6a-be5d-03e9eeedc733,5/13/2021 7:00:00 PM,"Johnny A, Ian S",yes,5,major,ncos,,,,,,,,30,,,,20,Left,bottom,,94,1,0,,1,4,0,0,0,0,1,2,94,101,5/17/2021 10:40:55 PM,ccber_user,5/17/2021 10:40:55 PM,ccber_user,0,0
91,aec751da-6ca1-4e23-bd32-8abe3d10e084,5/13/2021 7:00:00 PM,"Johnny A, Ian S",yes,5,major,ncos,,,,,,,,30,,,,22,Right,bottom,,98,0,0,,0,0,0,0,0,0,0,2,98,100,5/17/2021 10:40:56 PM,ccber_user,5/17/2021 10:40:56 PM,ccber_user,0,0
92,9b9d8c11-ca97-485a-9d16-9dfa1f8e1d0f,5/13/2021 7:00:00 PM,"Johnny A, Ian S",yes,5,major,ncos,,,,,,,,30,,,,24,Left,bottom,,75,4,0,,1,20,0,0,0,0,4,1,75,100,5/17/2021 10:40:56 PM,ccber_user,5/17/2021 10:40:56 PM,ccber_user,0,0
93,4c54bede-32de-421d-a5af-0be491b8d1ca,5/13/2021 7:00:00 PM,"Johnny A, Ian S",yes,5,major,ncos,,,,,,,,30,,,,26,Right,transition,,27,12,0,,5,35,1,1,0,0,12,25,27,100,5/17/2021 10:40:57 PM,ccber_user,5/17/2021 10:40:57 PM,ccber_user,0,0
94,9de5ba64-9a9e-4616-9fe0-78f5c3cdc427,5/13/2021 7:00:00 PM,"Johnny A, Ian S",yes,5,major,ncos,,,,,,,,30,,,,28,Left,transition,,21,11,0,,4,31,3,6,0,1,11,30,21,100,5/17/2021 10:40:58 PM,ccber_user,5/17/2021 10:40:58 PM,ccber_user,0,0
95,7bf74fcd-99d0-4e80-8a70-2ae3fb08e3cf,5/13/2021 7:00:00 PM,"Johnny A, Ian S",yes,5,major,ncos,,,,,,,,30,,,,30,Right,edge,,35,13,0,,5,18,8,21,0,0,13,13,35,100,5/17/2021 10:40:59 PM,ccber_user,5/17/2021 10:40:59 PM,ccber_user,0,0
96,1f263a4f-9b2c-400c-a751-3fc70958e8c0,5/13/2021 7:00:00 PM,"Johnny A, Jackson T",yes,6,major,ncos,,,,,,,,30,,,,0,Left,edge,,8,12,0,,2,5,3,50,0,0,12,39,8,114,5/17/2021 10:41:01 PM,ccber_user,5/17/2021 10:41:01 PM,ccber_user,0,0
97,55968249-14f2-4863-87de-6d0de8c5899a,5/13/2021 7:00:00 PM,"Johnny A, Jackson T",yes,6,major,ncos,,,,,,,,30,,,,2,Right,edge,,18,7,0,,4,8,3,7,0,0,7,60,18,100,5/17/2021 10:41:02 PM,ccber_user,5/17/2021 10:41:02 PM,ccber_user,0,0
98,1119cee6-4b44-4581-b45e-9a17071df215,5/13/2021 7:00:00 PM,"Johnny A, Jackson T",yes,6,major,ncos,,,,,,,,30,,,,4,Left,transition,,18,30,0,,4,5,8,22,0,0,30,25,18,100,5/17/2021 10:41:03 PM,ccber_user,5/17/2021 10:41:03 PM,ccber_user,0,0
99,95eac9d6-6f5a-466b-944b-e789cd828ba7,5/13/2021 7:00:00 PM,"Johnny A, Jackson T",yes,6,major,ncos,,,,,,,,30,,,,6,Right,transition,,25,13,0,,3,8,11,44,0,0,13,10,25,100,5/17/2021 10:41:03 PM,ccber_user,5/17/2021 10:41:03 PM,ccber_user,0,0
100,9d841d88-23b5-434d-9841-d69ddcb8433a,5/13/2021 7:00:00 PM,"Johnny A, Jackson T",yes,6,major,ncos,,,,,,,,30,,,,8,Left,transition,,35,5,0,,4,10,5,41,0,0,5,10,35,101,5/17/2021 10:41:04 PM,ccber_user,5/17/2021 10:41:04 PM,ccber_user,0,0
101,393a3164-ecf4-4780-94fa-743e7da46e1c,5/13/2021 7:00:00 PM,"Johnny A, Jackson T",yes,6,major,ncos,,,,,,,,30,,,,10,Right,bottom,,54,6,0,,5,19,6,12,0,0,6,10,54,101,5/17/2021 10:41:05 PM,ccber_user,5/17/2021 10:41:05 PM,ccber_user,0,0
102,9719e9a9-3af5-4001-b0c7-be7420b56315,5/13/2021 7:00:00 PM,"Johnny A, Jackson T",yes,6,major,ncos,,,,,,,,30,,,,12,Left,bottom,,57,4,0,,6,13,6,21,0,0,4,5,57,100,5/17/2021 10:41:06 PM,ccber_user,5/17/2021 10:41:06 PM,ccber_user,0,0
103,4fb1913a-f552-4ad1-a7f6-78403fed03e6,5/13/2021 7:00:00 PM,"Johnny A, Jackson T",yes,6,major,ncos,,,,,,,,30,,,,14,Right,bottom,,72,0,0,,4,15,8,13,0,0,0,1,72,101,5/17/2021 10:41:06 PM,ccber_user,5/17/2021 10:41:06 PM,ccber_user,0,0
104,f2a7af85-d9c1-4d92-9a4e-c8f2b37d7bc2,5/13/2021 7:00:00 PM,"Johnny A, Jackson T",yes,6,major,ncos,,,,,,,,30,,,,16,Left,bottom,,44,2,0,,4,7,7,46,0,0,2,2,44,101,5/17/2021 10:41:07 PM,ccber_user,5/17/2021 10:41:07 PM,ccber_user,0,0
105,0bd28280-ff70-4d5c-8cde-79772bc9420c,5/13/2021 7:00:00 PM,"Johnny A, Jackson T",yes,6,major,ncos,,,,,,,,30,,,,18,Right,bottom,,94,0,0,,2,4,2,3,0,0,0,0,94,101,5/17/2021 10:41:08 PM,ccber_user,5/17/2021 10:41:08 PM,ccber_user,0,0
106,0614fd6a-8e40-4615-ac5a-f09fca17204c,5/13/2021 7:00:00 PM,"Johnny A, Jackson T",yes,6,major,ncos,,,,,,,,30,,,,20,Left,bottom,,42,2,0,,5,33,4,23,0,0,2,1,42,101,5/17/2021 10:41:08 PM,ccber_user,5/17/2021 10:41:08 PM,ccber_user,0,0
107,c6162d0f-7254-4e1a-b894-c65a41553b6c,5/13/2021 7:00:00 PM,"Johnny A, Jackson T",yes,6,major,ncos,,,,,,,,30,,,,22,Right,bottom,,76,8,0,,5,15,2,2,0,0,8,0,76,101,5/17/2021 10:41:09 PM,ccber_user,5/17/2021 10:41:09 PM,ccber_user,0,0
108,ac6f4eb2-8d1f-4943-8341-c615722432d6,5/13/2021 7:00:00 PM,"Johnny A, Jackson T",yes,6,major,ncos,,,,,,,,30,,,,24,Left,transition,,68,9,0,,6,20,1,2,0,0,9,2,68,101,5/17/2021 10:41:09 PM,ccber_user,5/17/2021 10:41:09 PM,ccber_user,0,0
109,996e3365-cf5f-412e-bc8f-3254dd5ae36b,5/13/2021 7:00:00 PM,"Johnny A, Jackson T",yes,6,major,ncos,,,,,,,,30,,,,26,Right,transition,,38,18,0,,5,25,4,19,0,0,18,0,38,100,5/17/2021 10:41:10 PM,ccber_user,5/17/2021 10:41:10 PM,ccber_user,0,0
110,6d74f369-0714-4c61-8c2d-5fcf50d54567,5/13/2021 7:00:00 PM,"Johnny A, Jackson T",yes,6,major,ncos,,,,,,,,30,,,,28,Left,edge,,5,3,0,,3,37,8,41,0,0,3,29,5,115,5/17/2021 10:41:11 PM,ccber_user,5/17/2021 10:41:11 PM,ccber_user,0,0
111,e1a91d81-feab-4698-8e80-34b9c7e1f30f,5/13/2021 7:00:00 PM,"Johnny A, Jackson T",yes,6,major,ncos,,,,,,,,30,,,,30,Right,edge,,35,6,0,,4,13,4,31,0,0,6,17,35,102,5/17/2021 10:41:11 PM,ccber_user,5/17/2021 10:41:11 PM,ccber_user,0,0
112,09c7b20d-071d-469d-9dba-5af4cf1c2624,5/14/2021 7:00:00 PM,"Steven, Nolan",yes,8,major,ncos,,,,,,,,34,10:12,,,0,Left,edge,,29,11,0,,4,5,12,55,0,0,11,0,29,100,5/17/2021 10:41:13 PM,ccber_user,5/17/2021 10:41:13 PM,ccber_user,0,0
113,a98250bf-4fd1-41a2-97b8-a9467638188b,5/14/2021 7:00:00 PM,"Steven, Nolan",yes,8,major,ncos,,,,,,,,34,10:12,,,2,Right,transition,,5,4,0,,7,26,10,70,0,0,4,0,5,105,5/17/2021 10:41:13 PM,ccber_user,5/17/2021 10:41:13 PM,ccber_user,0,0
114,c65fc929-870f-410a-bf9d-f40a67de1dbd,5/14/2021 7:00:00 PM,"Steven, Nolan",no,8,major,ncos,,,,,,,,34,10:12,,,4,Left,edge,,6,3,0,,9,44,11,26,0,0,3,30,6,109,5/17/2021 10:41:14 PM,ccber_user,5/17/2021 10:41:14 PM,ccber_user,0,0
115,dbc90ee9-575a-4c86-9c5d-2ecebbae0f4d,5/14/2021 7:00:00 PM,"Steven, Nolan",yes,8,major,ncos,,,,,,,,34,10:12,,,6,Right,bottom,,15,50,0,,9,45,10,26,0,0,50,0,15,136,5/17/2021 10:41:15 PM,ccber_user,5/17/2021 10:41:15 PM,ccber_user,0,0
116,d3f63b29-896d-4f0e-a71e-962f244d9e2a,5/14/2021 7:00:00 PM,"Steven, Nolan",yes,8,,ncos,,,,,,,,34,10:12,,,8,Left,bottom,,10,50,0,,8,53,3,30,0,0,50,0,10,143,5/17/2021 10:41:16 PM,ccber_user,5/17/2021 10:41:16 PM,ccber_user,0,0
117,afde1521-196d-4f01-b7ab-e1c6ea7f826c,5/14/2021 7:00:00 PM,"Steven, Nolan",yes,8,major,ncos,,,,,,,,34,10:12,,,10,Right,bottom,,15,15,0,,9,50,5,21,0,0,15,0,15,101,5/17/2021 10:41:17 PM,ccber_user,5/17/2021 10:41:17 PM,ccber_user,0,0
118,1dff0e6e-2306-42b1-808f-152c009673f9,5/14/2021 7:00:00 PM,"Steven, Nolan",yes,8,major,ncos,,,,,,,,34,10:12,,,22,Left,bottom,,12,25,0,,6,60,3,5,0,0,25,0,12,102,5/17/2021 10:41:17 PM,ccber_user,5/17/2021 10:41:17 PM,ccber_user,0,0
119,0ef80896-3074-4edf-8a41-1189bff82b95,5/14/2021 7:00:00 PM,"Steven, mary, Sherry",yes,8,major,ncos,,,,,,,,34,10:12,,,14,Right,bottom,,6,25,0,,7,63,2,13,0,0,25,0,6,107,5/17/2021 10:41:18 PM,ccber_user,5/17/2021 10:41:18 PM,ccber_user,0,0
120,7cf7e5a5-7e2b-485f-8a8b-c09b2806b834,5/14/2021 7:00:00 PM,"Steven, Mary, Sherry",yes,8,major,ncos,,,,,,,,34,10:12,,,16,Left,bottom,,18,4,0,,4,76,1,2,0,0,4,0,18,100,5/17/2021 10:41:19 PM,ccber_user,5/17/2021 10:41:19 PM,ccber_user,0,0
121,ef8c4d6e-5844-4950-8118-53680ae20170,5/14/2021 7:00:00 PM,"Steven, Mary, Sherry",yes,8,major,ncos,,,,,,,,34,10:12,,,18,Right,bottom,,10,10,0,,4,73,1,16,0,0,10,0,10,109,5/17/2021 10:41:19 PM,ccber_user,5/17/2021 10:41:19 PM,ccber_user,0,0
122,d0ea9a3a-4f6a-44e3-ab5c-f8db605d4495,5/14/2021 7:00:00 PM,"Steven, Mary, Sherry",yes,8,major,ncos,,,,,,,,34,10:12,,,20,Left,bottom,,23,14,0,,6,56,1,8,0,0,14,0,23,101,5/17/2021 10:41:20 PM,ccber_user,5/17/2021 10:41:20 PM,ccber_user,0,0
123,6b6315bc-5fd6-4858-bea2-fd87b60df4a7,5/14/2021 7:00:00 PM,"Steven, Mary, Sherry",yes,8,major,ncos,,,,,,,,34,10:12,,,22,Right,bottom,,6,15,0,,2,86,1,2,0,0,15,0,6,109,5/17/2021 10:41:20 PM,ccber_user,5/17/2021 10:41:20 PM,ccber_user,0,0
124,18d89734-0c1d-4aff-8b67-7e01a0e316da,5/14/2021 7:00:00 PM,"Steven, Mary, Sherry",yes,8,major,ncos,,,,,,,,34,10:12,,,24,Left,bottom,,6,15,0,,6,61,2,18,0,0,15,0,6,100,5/17/2021 10:41:21 PM,ccber_user,5/17/2021 10:41:21 PM,ccber_user,0,0
125,1b61c279-9500-419e-87a8-06a0dda59647,5/14/2021 7:00:00 PM,"Steven, Mary, Sherry",yes,8,major,ncos,,,,,,,,34,10:12,,,26,Right,transition,,2,18,0,,5,103,2,8,0,0,18,0,2,131,5/17/2021 10:41:21 PM,ccber_user,5/17/2021 10:41:21 PM,ccber_user,0,0
126,daf478bf-eaa0-4322-a387-00f5ba65b894,5/14/2021 7:00:00 PM,"Steven, Mary, Sherry",yes,8,,ncos,,,,,,,,34,10:12,,,28,Left,transition,,11,6,0,,9,92,4,28,0,0,6,0,11,137,5/17/2021 10:41:22 PM,ccber_user,5/17/2021 10:41:22 PM,ccber_user,0,0
127,3744bd2a-c2a7-4577-9bc2-9d0e1c55af65,5/14/2021 7:00:00 PM,"Steven, Mary, Sherry",yes,8,major,ncos,,,,,,,,34,10:12,,,30,Right,transition,,5,14,0,,11,56,7,33,0,0,14,0,5,108,5/17/2021 10:41:23 PM,ccber_user,5/17/2021 10:41:23 PM,ccber_user,0,0
128,81bf2ab1-9fd4-44d6-a888-e0d94dba587b,5/14/2021 7:00:00 PM,"Steven, Mary, Sherry",yes,8,major,ncos,,,,,,,,34,10:12,,,32,Left,edge,,30,5,0,,4,8,7,57,0,0,5,0,30,100,5/17/2021 10:41:23 PM,ccber_user,5/17/2021 10:41:23 PM,ccber_user,0,0
129,1504c1b6-6405-4f6b-a4b9-ac79da98a5d2,5/14/2021 7:00:00 PM,"Steven, Mary, Sherry",yes,8,major,ncos,,,,,,,,34,10:12,,,34,Right,edge,,30,5,0,,3,6,6,62,0,0,5,0,30,103,5/17/2021 10:41:24 PM,ccber_user,5/17/2021 10:41:24 PM,ccber_user,0,0
130,08cc6eef-4ebe-4ee7-9359-aecdee05fcfb,5/14/2021 7:00:00 PM,"Steven, Mary, Sherry",yes,2,major,ncos,,,,,,,,36,16:00,,,0,Left,edge,,20,15,0,,7,24,7,42,0,0,15,0,20,101,5/17/2021 10:41:25 PM,ccber_user,5/17/2021 10:41:25 PM,ccber_user,0,0
131,e49055ab-ec9c-4570-bb5d-1bae781ddf32,5/14/2021 7:00:00 PM,"Steven, Mary, Sherry",yes,2,major,ncos,,,,,,,,36,16:00,,,2,Right,bottom,,0,5,0,,5,125,2,20,0,0,5,30,0,180,5/17/2021 10:41:26 PM,ccber_user,5/17/2021 10:41:26 PM,ccber_user,0,0
132,97ebe7ad-e791-44ec-8fad-ce71648f5c4f,5/14/2021 7:00:00 PM,"Steven, Mary, Sherry",yes,2,major,ncos,,,,,,,,36,16:00,,,4,Left,bottom,,1,5,0,,6,112,1,1,0,0,5,30,1,149,5/17/2021 10:41:27 PM,ccber_user,5/17/2021 10:41:27 PM,ccber_user,0,0
133,662e43a7-3b9c-411f-a862-27482a260b3f,5/17/2021 7:00:00 PM,"Steven, Alexa",yes,2,major,ncos,,,,,,,,36,09:19,,,6,Right,bottom,,0,0,0,,2,101,0,0,0,0,0,1,0,102,5/17/2021 10:41:28 PM,ccber_user,5/17/2021 10:41:28 PM,ccber_user,0,0
134,6a2a63e9-a682-4f18-a1ec-0b8b89f2ae03,5/17/2021 7:00:00 PM,"Steven, Alexa",yes,2,major,ncos,,,,,,,,36,09:19,,,8,Left,bottom,,0,0,0,,1,90,0,0,0,0,0,10,0,100,5/17/2021 10:41:28 PM,ccber_user,5/17/2021 10:41:28 PM,ccber_user,0,0
135,16a6b76a-6b99-4577-8fcf-9f369aeaf242,5/17/2021 7:00:00 PM,"Steven, Alexa",yes,2,major,ncos,,,,,,,,36,09:19,,,10,Right,bottom,,0,0,0,,1,15,0,0,0,0,0,85,0,100,5/17/2021 10:41:29 PM,ccber_user,5/17/2021 10:41:29 PM,ccber_user,0,0
136,67a70417-8b39-4a6f-88fd-41bb938e752e,5/17/2021 7:00:00 PM,"Steven, Alexa",yes,2,major,ncos,,,,,,,,36,09:19,,,12,Left,bottom,,10,0,0,,2,81,0,0,0,0,0,20,10,111,5/17/2021 10:41:29 PM,ccber_user,5/17/2021 10:41:29 PM,ccber_user,0,0
137,52352f0a-6770-4a4b-9419-1830df23723f,5/17/2021 7:00:00 PM,"Steven, Alexa",yes,2,major,ncos,,,,,,,,36,09:19,,,14,Right,bottom,,83,0,0,,1,15,1,1,0,0,0,15,83,114,5/17/2021 10:41:30 PM,ccber_user,5/17/2021 10:41:30 PM,ccber_user,0,0
138,c9a7479f-2915-46b4-908c-31f77b16b901,5/17/2021 7:00:00 PM,"Steven, Alexa",yes,2,major,ncos,,,,,,,,36,09:19,,,16,Left,bottom,,70,0,0,,1,25,0,0,0,0,0,20,70,115,5/17/2021 10:41:31 PM,ccber_user,5/17/2021 10:41:31 PM,ccber_user,0,0
139,7771e8f5-5682-43bb-838d-4d13ca56133b,5/17/2021 7:00:00 PM,"Steven, Alexa",yes,2,major,ncos,,,,,,,,36,09:19,,,18,Right,bottom,,65,0,0,,2,36,1,1,0,0,0,5,65,107,5/17/2021 10:41:31 PM,ccber_user,5/17/2021 10:41:31 PM,ccber_user,0,0
140,01ce2a83-8f5b-4d95-8a00-0447c4e9fd0c,5/17/2021 7:00:00 PM,"Steven, Alexa",yes,2,major,ncos,,,,,,,,36,09:19,,,20,Left,bottom,,55,0,0,,3,48,0,0,0,0,0,2,55,105,5/17/2021 10:41:31 PM,ccber_user,5/17/2021 10:41:31 PM,ccber_user,0,0
141,25b6e1eb-e004-426b-b207-dcfce24f4f3e,5/17/2021 7:00:00 PM,"Steven, Alexa",yes,2,major,ncos,,,,,,,,36,09:19,,,22,Right,bottom,,14,0,0,,3,89,2,7,0,0,0,0,14,110,5/17/2021 10:41:32 PM,ccber_user,5/17/2021 10:41:32 PM,ccber_user,0,0
142,cd9c5b26-0e37-427e-8914-2e57bf87a918,5/17/2021 7:00:00 PM,"Steven, Alexa",yes,2,major,ncos,,,,,,,,36,09:19,,,24,Left,bottom,,5,0,0,,4,97,2,2,0,0,0,30,5,134,5/17/2021 10:41:33 PM,ccber_user,5/17/2021 10:41:33 PM,ccber_user,0,0
143,2e60abc6-ca3f-49b1-b75c-11c00ea40a21,5/17/2021 7:00:00 PM,"Steven, Alexa",yes,2,major,ncos,,,,,,,,36,09:19,,,26,Right,transition,,51,0,0,,4,35,3,9,0,0,0,5,51,100,5/17/2021 10:41:33 PM,ccber_user,5/17/2021 10:41:33 PM,ccber_user,0,0
144,ff2cd0f6-d0f8-4a09-b9c6-166313a1f0ca,5/17/2021 7:00:00 PM,"Steven, Alexa",yes,2,major,ncos,,,,,,,,36,09:19,,,28,Left,transition,,45,3,0,,4,40,4,10,0,0,3,3,45,101,5/17/2021 10:41:34 PM,ccber_user,5/17/2021 10:41:34 PM,ccber_user,0,0
145,908b1041-c37e-402a-9c3a-7018d5162eef,5/17/2021 7:00:00 PM,"Steven, Alexa",yes,2,major,ncos,,,,,,,,36,09:19,,,6,Right,transition,,30,15,0,,5,45,8,37,0,0,15,5,30,132,5/17/2021 10:41:34 PM,ccber_user,5/17/2021 10:41:34 PM,ccber_user,0,0
146,fea1dc5b-e7c7-45c3-99a2-751f3d344507,5/17/2021 7:00:00 PM,"Steven, Alexa",yes,2,major,ncos,,,,,,,,36,09:19,,,6,Left,edge,,20,30,0,,4,39,7,29,0,0,30,0,20,118,5/17/2021 10:41:35 PM,ccber_user,5/17/2021 10:41:35 PM,ccber_user,0,0
147,be10378b-8185-4f1d-9d73-f234044a7ed4,5/17/2021 7:00:00 PM,"Steven, Alexa",yes,2,major,ncos,,,,,,,,36,09:19,,,6,Right,edge,,40,5,0,,5,43,9,13,0,0,5,0,40,101,5/17/2021 10:41:35 PM,ccber_user,5/17/2021 10:41:35 PM,ccber_user,0,0
148,6a2fc7e6-fdde-4062-886b-9580f4520c6d,5/17/2021 7:00:00 PM,"Steven, Alexa",yes,2,major,ncos,,,,,,,,36,09:19,,,6,Left,edge,,8,4,0,,5,31,13,60,0,0,4,0,8,103,5/17/2021 10:41:36 PM,ccber_user,5/17/2021 10:41:36 PM,ccber_user,0,0
149,5e9078ed-5e00-4009-9320-a04f07f832e3,5/19/2021 7:00:00 PM,"Beau T,Nick S",yes,NWW-1T_NSW,major,south_parcel,,,,,,,,54,13:14,,,0,Right,edge,,90,6,0,,0,0,3,4,0,0,6,0,90,100,5/20/2021 3:37:24 PM,ccber_user,5/20/2021 3:37:24 PM,ccber_user,0,0
150,f51767b1-4fcb-4226-829b-1dae868a4fb6,5/19/2021 7:00:00 PM,"Beau T,Nick S",yes,NWW-1T_NSW,major,south_parcel,,,,,,,,54,13:14,,,2,Right,edge,,60,25,0,,0,0,8,15,0,0,25,0,60,100,5/20/2021 3:37:26 PM,ccber_user,5/20/2021 3:37:26 PM,ccber_user,0,0
151,4e2a33b4-8b85-4c84-9750-95232cd32f85,5/19/2021 7:00:00 PM,"Beau T,Nick S",yes,NWW-1T_NSW,major,south_parcel,,,,,,,,54,13:14,,,4,Right,transition,,26,30,0,,4,33,7,11,0,0,30,0,26,100,5/20/2021 3:37:27 PM,ccber_user,5/20/2021 3:37:27 PM,ccber_user,0,0
152,0f989202-ae19-4093-bb6d-bd52324a21fd,5/19/2021 7:00:00 PM,"Beau T,Nick S",yes,NWW-1T_NSW,major,south_parcel,,,,,,,,54,13:14,,,6,Left,transition,,30,2,0,,2,64,3,4,0,0,2,0,30,100,5/20/2021 3:37:29 PM,ccber_user,5/20/2021 3:37:29 PM,ccber_user,0,0
153,165edb5c-8560-4ab2-a952-c38f8846ff9f,5/19/2021 7:00:00 PM,"Beau T,Nick S",yes,NWW-1T_NSW,major,south_parcel,,,,,,,,54,13:14,,,8,Right,bottom,,13,17,0,,1,70,0,0,0,0,17,0,13,100,5/20/2021 3:37:30 PM,ccber_user,5/20/2021 3:37:30 PM,ccber_user,0,0
154,aaf75e3a-2659-4fe9-98ac-f3cabba94528,5/19/2021 7:00:00 PM,"Beau T,Nick S",yes,NWW-1T_NSW,major,south_parcel,,,,,,,,54,13:14,,,10,Left,bottom,,8,30,0,,2,62,0,0,0,0,30,0,8,100,5/20/2021 3:37:31 PM,ccber_user,5/20/2021 3:37:31 PM,ccber_user,0,0
155,d639a37d-5f7c-40ab-a0a3-e8e6633a613c,5/19/2021 7:00:00 PM,"Beau T,Nick S",yes,NWW-1T_NSW,major,south_parcel,,,,,,,,54,13:14,,,12,Right,bottom,,4,25,0,,3,68,1,3,0,0,25,0,4,100,5/20/2021 3:37:31 PM,ccber_user,5/20/2021 3:37:31 PM,ccber_user,0,0
